"deviceid","name","company_name"
604216,ZIX729,SOLITEC INGENIERIA SAS
151520,WCP228,FERCOM COMERCIALIZADORA Y FERRETERIA SAS
201205,PLANTA DE PROCESO,ALIMENTOS GOURMET SAS
603373,WHX760,Eyised Villa Muñoz
150457,MC042841,Sandra Leticia Echeverri Bernal
172641,SPO886,Jairo Ramirez Martinez
150267,KGC24D,Mauricio Andres Rave Ciro
200371,PRUEBASPROSOIND,PROYECTOS Y SOLUCIONES INDUSTRIALES S.A.S
172355,"420D",Luis Uriel Muñetones Rivera
603608,SNT015,INVERSIONES AGROPECUARIAS FC SAS
172633,RETRO410K,SOCIEDAD ARRENDADORA DE VEHICULOS AUTOMOTORES S.A.S ARRENDAUTOS S.A.S
172636,RETRO3CX,SOCIEDAD ARRENDADORA DE VEHICULOS AUTOMOTORES S.A.S ARRENDAUTOS S.A.S
702158,CAT236D,SOCIEDAD ARRENDADORA DE VEHICULOS AUTOMOTORES S.A.S ARRENDAUTOS S.A.S
151774,SXV867,TRANSMAQUIPETROL SAS
702125,GQW552,TRANSMAQUIPETROL SAS
170615,EXU986,Eladio de Jesus Franco Quintero
401536,JUN809,TRANSPORTE Y LOGISTICA P & M LTDA
401537,SZT973,TRANSPORTE Y LOGISTICA P & M LTDA
401538,WOY375,TRANSPORTE Y LOGISTICA P & M LTDA
401539,EQP295,TRANSPORTE Y LOGISTICA P & M LTDA
401541,GUQ539,TRANSPORTE Y LOGISTICA P & M LTDA
401542,WGQ891,TRANSPORTE Y LOGISTICA P & M LTDA
401544,TFU590,TRANSPORTE Y LOGISTICA P & M LTDA
401545,WOU013,TRANSPORTE Y LOGISTICA P & M LTDA
401546,WEP061,TRANSPORTE Y LOGISTICA P & M LTDA
401547,EQP296,TRANSPORTE Y LOGISTICA P & M LTDA
401548,TSV976,TRANSPORTE Y LOGISTICA P & M LTDA
401549,EYX877,TRANSPORTE Y LOGISTICA P & M LTDA
401550,EYX260,TRANSPORTE Y LOGISTICA P & M LTDA
401551,EQQ143,TRANSPORTE Y LOGISTICA P & M LTDA
902916,WOU718,TRANSPORTE Y LOGISTICA P & M LTDA
903072,JUO017,TRANSPORTE Y LOGISTICA P & M LTDA
903098,JUO013,TRANSPORTE Y LOGISTICA P & M LTDA
903110,ERL 464,TRANSPORTE Y LOGISTICA P & M LTDA
903321,ZNN293,TRANSPORTE Y LOGISTICA P & M LTDA
603306,WCX195,Heberth Javier Rodriguez Jimenez
150960,SRD332,Daniel Morales Noreña
151570,WMP621,Oscar Dario Rengifo Hincapie
171275,FSW126,Jose Francisco Lopez Lopez
170275,ESP013,GRUPO PARRA S.A.S
172146,GDY748,GRUPO PARRA S.A.S
172195,GTY022,GRUPO PARRA S.A.S
37428,TER703,TRANSERVICES JC SAS
173042,EQY332,TRANSERVICES JC SAS
181560,TL943,TRANSERVICES JC SAS
603852,EFN269,IRCC S.A.S INDUSTRIA DE RESTAURANTES CASUALES S.A.S
603928,MNS845,IRCC S.A.S INDUSTRIA DE RESTAURANTES CASUALES S.A.S
172731,FZX010,GINPROCOL SAS
172743,FZX028,GINPROCOL SAS
172745,FZX031,GINPROCOL SAS
701740,HWL315,GINPROCOL SAS
701741,DRV834,GINPROCOL SAS
902012,FAX498,ACE ASISTENCIA EN CARRETERA ESPECIALIZADA S.A.S
902022,TJZ204,ACE ASISTENCIA EN CARRETERA ESPECIALIZADA S.A.S
172282,JYW603,Diana Lucia Idarraga Piedrahita
201216,NEVERA,IPS FIRMEDICA S A S
172722,JMT076,KPN COLOMBIA S.A.S
172709,XGC653,Maria Elisenia Torres Vasquez
172750,JYM284,METTAGRUP S.A.S.
151674,SRZ871,Bernardo Gil Florez
172747,SNR997,Luis Ferley Arias Castaño
172843,JYN034,Luis Ferley Arias Castaño
172713,WDK251,MARTHA RUTH BOLIVAR ZULUAGA
172714,SNR262,MARTHA RUTH BOLIVAR ZULUAGA
172715,WCQ941,MARTHA RUTH BOLIVAR ZULUAGA
172719,SKR468,MARTHA RUTH BOLIVAR ZULUAGA
172725,STS917,MARTHA RUTH BOLIVAR ZULUAGA
701268,LAI215,MARTHA RUTH BOLIVAR ZULUAGA
701348,WFT642,MARTHA RUTH BOLIVAR ZULUAGA
701349,WFT636,MARTHA RUTH BOLIVAR ZULUAGA
701553,TTZ434,MARTHA RUTH BOLIVAR ZULUAGA
701584,WGY205,MARTHA RUTH BOLIVAR ZULUAGA
701713,TTU405,MARTHA RUTH BOLIVAR ZULUAGA
701714,TTU233,MARTHA RUTH BOLIVAR ZULUAGA
603933,WEO859,PROVEEDOR LOGÍSTICO Y TRANSPORTE S.A.S
172895,WLX592,JAIDER DE JESUS PEREZ TORRES
170976,TAY152,Roger Giraldo Garcia
172298,SXY627,Edgar Gerardo Lopez Sanabria
172781,JYN044,Ana Cristina Taborda Giraldo
601101,TSZ691,Gabriel Alejandro Salamanca Jimenez
400459,SYT973,Wilver Alveiro Arevalo Solorzano
603955,SQD000,CANO Y GOMEZ Y CIA. S.A.S
905025,WNV756,CANO Y GOMEZ Y CIA. S.A.S
172819,UFB25F,GRUPO DELIPOLLO S.A.S
500166,JYW401,GRUPO DELIPOLLO S.A.S
500167,GTX269,GRUPO DELIPOLLO S.A.S
500213,JYN399,GRUPO DELIPOLLO S.A.S
500237,JYN417,GRUPO DELIPOLLO S.A.S
500253,JYO035,GRUPO DELIPOLLO S.A.S
500254,JYO312,GRUPO DELIPOLLO S.A.S
500420,JYO314,GRUPO DELIPOLLO S.A.S
603932,WOK739,GRUPO DELIPOLLO S.A.S
603947,WLW823,GRUPO DELIPOLLO S.A.S
604088,JRR765,TRANSPORTADORA DE CARGA Y LOGISTICA S.A
172776,MC035408,Dixon Eduardo Viñas Reyes
152321,"226B",SERMOINNOVA S.A.S
152322,"323D",SERMOINNOVA S.A.S
152675,TM7010,SERMOINNOVA S.A.S
701710,FXU409,SERMOINNOVA S.A.S
601612,WCW770,Miguel Andres Daza Calderon
151227,TNE15F,Diego Alberto Moreno Rios
172197,RC 07,Boris Daniel Ruidiaz Leon
171451,FSV838,COORDINADORA DE TRANSPORTES P Y P SAS
172607,JUY760,COORDINADORA DE TRANSPORTES P Y P SAS
172608,JUY757,COORDINADORA DE TRANSPORTES P Y P SAS
172611,JUY758,COORDINADORA DE TRANSPORTES P Y P SAS
172613,JUY754,COORDINADORA DE TRANSPORTES P Y P SAS
172664,JUY751,COORDINADORA DE TRANSPORTES P Y P SAS
172665,JUY753,COORDINADORA DE TRANSPORTES P Y P SAS
172666,JUY752,COORDINADORA DE TRANSPORTES P Y P SAS
172667,EQP607,COORDINADORA DE TRANSPORTES P Y P SAS
172668,FST860,COORDINADORA DE TRANSPORTES P Y P SAS
172669,TZT462,COORDINADORA DE TRANSPORTES P Y P SAS
172670,WCT600,COORDINADORA DE TRANSPORTES P Y P SAS
172671,WEP180,COORDINADORA DE TRANSPORTES P Y P SAS
172673,GUR502,COORDINADORA DE TRANSPORTES P Y P SAS
172676,SXZ853,COORDINADORA DE TRANSPORTES P Y P SAS
172677,WFR366,COORDINADORA DE TRANSPORTES P Y P SAS
172679,WFG892,COORDINADORA DE TRANSPORTES P Y P SAS
172680,WLK069,COORDINADORA DE TRANSPORTES P Y P SAS
172684,WNK487,COORDINADORA DE TRANSPORTES P Y P SAS
172690,THX398,COORDINADORA DE TRANSPORTES P Y P SAS
172691,JUY749,COORDINADORA DE TRANSPORTES P Y P SAS
172798,JUX895,COORDINADORA DE TRANSPORTES P Y P SAS
172844,JUY759,COORDINADORA DE TRANSPORTES P Y P SAS
172899,SPW059,COORDINADORA DE TRANSPORTES P Y P SAS
172901,SVC361,COORDINADORA DE TRANSPORTES P Y P SAS
172903,WMY742,COORDINADORA DE TRANSPORTES P Y P SAS
172906,TTX768,COORDINADORA DE TRANSPORTES P Y P SAS
172908,SOP869,COORDINADORA DE TRANSPORTES P Y P SAS
172909,EYY267,COORDINADORA DE TRANSPORTES P Y P SAS
172911,JVM542,COORDINADORA DE TRANSPORTES P Y P SAS
172912,TZT464,COORDINADORA DE TRANSPORTES P Y P SAS
172913,WNK383,COORDINADORA DE TRANSPORTES P Y P SAS
172914,SOQ539,COORDINADORA DE TRANSPORTES P Y P SAS
172915,TDS405,COORDINADORA DE TRANSPORTES P Y P SAS
172936,JUY750,COORDINADORA DE TRANSPORTES P Y P SAS
172937,JUY755,COORDINADORA DE TRANSPORTES P Y P SAS
173033,SXJ362,COORDINADORA DE TRANSPORTES P Y P SAS
173034,SOP857,COORDINADORA DE TRANSPORTES P Y P SAS
173039,WMY787,COORDINADORA DE TRANSPORTES P Y P SAS
173040,WFU917,COORDINADORA DE TRANSPORTES P Y P SAS
173044,EQP739,COORDINADORA DE TRANSPORTES P Y P SAS
173045,SZY446,COORDINADORA DE TRANSPORTES P Y P SAS
603917,WMY740,COORDINADORA DE TRANSPORTES P Y P SAS
603931,WMY572,COORDINADORA DE TRANSPORTES P Y P SAS
701745,EQQ248,COORDINADORA DE TRANSPORTES P Y P SAS
701746,SMK425,COORDINADORA DE TRANSPORTES P Y P SAS
701747,WHM100,COORDINADORA DE TRANSPORTES P Y P SAS
701859,TZW946,COORDINADORA DE TRANSPORTES P Y P SAS
701871,SOP873,COORDINADORA DE TRANSPORTES P Y P SAS
701880,WCV322,COORDINADORA DE TRANSPORTES P Y P SAS
702064,WFU359,COORDINADORA DE TRANSPORTES P Y P SAS
702065,LLO806,COORDINADORA DE TRANSPORTES P Y P SAS
702066,TZS205,COORDINADORA DE TRANSPORTES P Y P SAS
702067,WCY008,COORDINADORA DE TRANSPORTES P Y P SAS
702233,SOR317,COORDINADORA DE TRANSPORTES P Y P SAS
151201,IQR15B,Juan Diego Mesa Ochoa
171453,JVE155,Leonel Alberto Quimbayo Ortiz
171455,WFV107,Leonel Alberto Quimbayo Ortiz
172058,FDD959,Leonel Alberto Quimbayo Ortiz
172749,DB260B,Jose Orlando Carrillo Valencia
172693,TOB683,Jaider Ramiro Velez Quiros
500221,WHW728,Josue Andres Cardona Castillo
500231,TZO311,Josue Andres Cardona Castillo
500232,WPK040,Josue Andres Cardona Castillo
500233,VEM438,Josue Andres Cardona Castillo
500234,SMW490,Josue Andres Cardona Castillo
500419,TJW386,Josue Andres Cardona Castillo
701236,EID91F,Josue Andres Cardona Castillo
701237,ZZN33E,Josue Andres Cardona Castillo
701472,ZXY43E,Josue Andres Cardona Castillo
701473,EVN75F,Josue Andres Cardona Castillo
702167,VEX65E,Josue Andres Cardona Castillo
172682,FJZ227,William Antonio Murillo Renteria
172605,SPT854,Jorge Ivan Gaviria Zapata
500222,WPK279,ATNLOGISTICS S.A.S.
901630,ESY811,ATNLOGISTICS S.A.S.
901785,TJX272,ATNLOGISTICS S.A.S.
903997,ZNN354,ATNLOGISTICS S.A.S.
150208,VBC03F,Hamilton Clavijo Inserra
172853,MC048507,Lady Pilar Fonseca Godoy
171191,GSO018,UNION TEMPORAL ECOLOG
171283,GSO049,UNION TEMPORAL ECOLOG
171284,GSO037,UNION TEMPORAL ECOLOG
171322,GSO038,UNION TEMPORAL ECOLOG
171323,GSO040,UNION TEMPORAL ECOLOG
171419,GSO021,UNION TEMPORAL ECOLOG
171427,GSO015,UNION TEMPORAL ECOLOG
171430,GSO019,UNION TEMPORAL ECOLOG
171432,GSO009,UNION TEMPORAL ECOLOG
171433,GSO030,UNION TEMPORAL ECOLOG
171441,GSO023,UNION TEMPORAL ECOLOG
171442,GSO012,UNION TEMPORAL ECOLOG
171444,GSN868,UNION TEMPORAL ECOLOG
171535,GSN967,UNION TEMPORAL ECOLOG
901522,FJT744,UNION TEMPORAL ECOLOG
901527,FJT794,UNION TEMPORAL ECOLOG
901528,FJT774,UNION TEMPORAL ECOLOG
901529,FJT734,UNION TEMPORAL ECOLOG
901530,FJT784,UNION TEMPORAL ECOLOG
901536,FJT804,UNION TEMPORAL ECOLOG
901583,FJT754,UNION TEMPORAL ECOLOG
901584,FJT694,UNION TEMPORAL ECOLOG
901605,FJT764,UNION TEMPORAL ECOLOG
901671,FJT743,UNION TEMPORAL ECOLOG
901672,FKL158,UNION TEMPORAL ECOLOG
901679,FJT683,UNION TEMPORAL ECOLOG
171257,WGV837,Maria del Carmen Betancour Delgado
180364,SON539,Norma Esperanza Lozano Mejia
172919,ESL734,DVB INGENIERIA SAS
172920,IAZ723,DVB INGENIERIA SAS
172921,WCQ072,DVB INGENIERIA SAS
172922,DGT248,DVB INGENIERIA SAS
702324,EQS106,DVB INGENIERIA SAS
702325,URW556,DVB INGENIERIA SAS
603573,S54626 (SRO151),Omar Antonio Lopera Gomez
37705,R70513,PRO TRANSPORTE S.A.S
152490,TIB476,Saulo Mario Mejia Rodriguez
172878,JYN112,LATIN KIMYA SAS
36186,TFK697,Carlos Alberto Zuluaga Martinez
172085,SYM360,Alfonso Lissa Rangel
601350,SQG042,DISTRIVENTAS S.A.S
601351,SQG016,DISTRIVENTAS S.A.S
601352,SQG039,DISTRIVENTAS S.A.S
701255,SQG050,DISTRIVENTAS S.A.S
173023,JYM618,Libia Natalia Valencia Arenas
172225,DOOSAN  1,VOLQUETAS Y MAQUINARIA DE COLOMBIA SAS
173035,MC007126 (PAJARITA CAT),INVERSIONES FATIMA S.A.S.
173036,SR220B (MINICARGADOR CASE),INVERSIONES FATIMA S.A.S.
173038,MC199161 (MOTONIVELADORA),INVERSIONES FATIMA S.A.S.
701490,MC072682 (WACKER NEUSON),INVERSIONES FATIMA S.A.S.
701491,MC023195 (RETRO LIEBHERR),INVERSIONES FATIMA S.A.S.
701493,SW24( MINI CARGADOR WACKER),INVERSIONES FATIMA S.A.S.
701654,MC002338,INVERSIONES FATIMA S.A.S.
701808,MC075988,INVERSIONES FATIMA S.A.S.
701810,MC072681,INVERSIONES FATIMA S.A.S.
701811,MC072678,INVERSIONES FATIMA S.A.S.
701812,MC072680,INVERSIONES FATIMA S.A.S.
701813,MC075985,INVERSIONES FATIMA S.A.S.
701852,MC050853,INVERSIONES FATIMA S.A.S.
701863,MI013215,INVERSIONES FATIMA S.A.S.
201122,CARNICOS EXTRA 1,CARNICOS EXTRA S.A.S.
201123,CARNICOS EXTRA 2,CARNICOS EXTRA S.A.S.
201124,CARNICOS EXTRA 3,CARNICOS EXTRA S.A.S.
601353,WFJ773,CARGA Y PAQUETES S.A.S
601354,ESQ052,CARGA Y PAQUETES S.A.S
601355,SNZ755,CARGA Y PAQUETES S.A.S
601356,ESQ051,CARGA Y PAQUETES S.A.S
601357,SNM517,CARGA Y PAQUETES S.A.S
601358,SNZ351,CARGA Y PAQUETES S.A.S
601359,SNV207,CARGA Y PAQUETES S.A.S
601360,STV821,CARGA Y PAQUETES S.A.S
601361,SNT303,CARGA Y PAQUETES S.A.S
601365,TLK106,CARGA Y PAQUETES S.A.S
601366,SNP769,CARGA Y PAQUETES S.A.S
601367,TLK107,CARGA Y PAQUETES S.A.S
601368,SNZ078,CARGA Y PAQUETES S.A.S
601369,SNV247,CARGA Y PAQUETES S.A.S
601370,SNK974,CARGA Y PAQUETES S.A.S
601371,TLK101,CARGA Y PAQUETES S.A.S
601372,TLK113,CARGA Y PAQUETES S.A.S
604025,ESP910,CARGA Y PAQUETES S.A.S
604028,STU381,CARGA Y PAQUETES S.A.S
604029,TMX720,CARGA Y PAQUETES S.A.S
604030,SNZ137,CARGA Y PAQUETES S.A.S
604031,SNU097,CARGA Y PAQUETES S.A.S
604035,SNQ385,CARGA Y PAQUETES S.A.S
604037,TLK110,CARGA Y PAQUETES S.A.S
604040,TLK111,CARGA Y PAQUETES S.A.S
604041,SNQ384,CARGA Y PAQUETES S.A.S
604042,TLK108,CARGA Y PAQUETES S.A.S
604044,SNY856,CARGA Y PAQUETES S.A.S
604046,SNT791,CARGA Y PAQUETES S.A.S
604047,GDX561,CARGA Y PAQUETES S.A.S
604049,SNQ386,CARGA Y PAQUETES S.A.S
604050,SNR109,CARGA Y PAQUETES S.A.S
604051,SNR112,CARGA Y PAQUETES S.A.S
604077,SNP771,CARGA Y PAQUETES S.A.S
604079,GTY535,CARGA Y PAQUETES S.A.S
604080,SZX065,CARGA Y PAQUETES S.A.S
604091,SNM728,CARGA Y PAQUETES S.A.S
604115,SNP770,CARGA Y PAQUETES S.A.S
604131,TLK112,CARGA Y PAQUETES S.A.S
604132,SNU096,CARGA Y PAQUETES S.A.S
604137,SNY857,CARGA Y PAQUETES S.A.S
604204,ESP909,CARGA Y PAQUETES S.A.S
604205,STV800,CARGA Y PAQUETES S.A.S
604206,SNM779,CARGA Y PAQUETES S.A.S
604211,STW458,CARGA Y PAQUETES S.A.S
604247,SNY858,CARGA Y PAQUETES S.A.S
701815,KPY47F,CARGA Y PAQUETES S.A.S
170552,EXU613,APOYO Y SERVICIOS LOGISTICOS S.A.S.
172834,MSX326,Paola Andrea Morillo Daza
170001,KHL896,Cristian Camilo Souza Rojas
151418,SZZ758,Hugo Alexander Daza Parra
172823,TFV244,Carlos Medardo Monsalve Ramirez
151205,TNE180,Elizabeth Tatiana Valencia Pino
165017,TFK850,Carlos Andres Rivera Quintero
902558,TDY835,PLASTICOS CORREA S.A.S.
902559,GTX219,PLASTICOS CORREA S.A.S.
152161,ZSS80E,Juan Diego Franco Valencia
151759,WCP690,Luis Eduardo Murillo Arango
500368,TAR047,B&J TRANSPORTES Y SUMINISTROS S.A.S
903675,XMD325,B&J TRANSPORTES Y SUMINISTROS S.A.S
903964,SRO788,B&J TRANSPORTES Y SUMINISTROS S.A.S
903966,SOI573,B&J TRANSPORTES Y SUMINISTROS S.A.S
701295,LEC729,PS SAN JOSE INVERSIONES SAS
37237,TVB486,EQUITERRA S.A.S.
37379,TVB078,EQUITERRA S.A.S.
37424,TVD042,EQUITERRA S.A.S.
37425,TVA449,EQUITERRA S.A.S.
37427,TVB817,EQUITERRA S.A.S.
37489,EQY073,EQUITERRA S.A.S.
37710,TVA700,EQUITERRA S.A.S.
39030,SSA029,EQUITERRA S.A.S.
39117,SMH700,EQUITERRA S.A.S.
39754,TVA699,EQUITERRA S.A.S.
151023,TVA548,EQUITERRA S.A.S.
151026,"938G",EQUITERRA S.A.S.
151029,"420D",EQUITERRA S.A.S.
151076,"236B3",EQUITERRA S.A.S.
151182,D6H2,EQUITERRA S.A.S.
151253,D5G,EQUITERRA S.A.S.
151410,TVD122,EQUITERRA S.A.S.
152183,TVB642,EQUITERRA S.A.S.
152184,UAN319,EQUITERRA S.A.S.
152318,TVB326,EQUITERRA S.A.S.
152334,EQX781,EQUITERRA S.A.S.
152336,"950H",EQUITERRA S.A.S.
152668,TVB320,EQUITERRA S.A.S.
170923,"323DL",EQUITERRA S.A.S.
171738,WGU923,EQUITERRA S.A.S.
172811,TDL443,EQUITERRA S.A.S.
173022,SNS528,EQUITERRA S.A.S.
173024,EQY213,EQUITERRA S.A.S.
173025,TDL441,EQUITERRA S.A.S.
410519,TDL440,EQUITERRA S.A.S.
701293,STQ708,ALMACEN Y DISTRIBUCIONES AGRICOLAS EL RUIZ S.A.
701362,STR313,ALMACEN Y DISTRIBUCIONES AGRICOLAS EL RUIZ S.A.
701365,GTT969,ALMACEN Y DISTRIBUCIONES AGRICOLAS EL RUIZ S.A.
701366,GTU209,ALMACEN Y DISTRIBUCIONES AGRICOLAS EL RUIZ S.A.
902980,WOV974,EL BALUARTE DISTRIBUIDORA SAS
902981,WOV972,EL BALUARTE DISTRIBUIDORA SAS
701294,JYX114,Juan Camilo Gutierrez Gomez
151666,MC083658,Jairo Leonel Galarza Gonzalez
701778,MC019725,Jairo Leonel Galarza Gonzalez
902836,ODT965,EMPRESAS PUBLICAS MUNICIPALES DE SOPETRAN E.S.P.
902854,TDY506,EMPRESAS PUBLICAS MUNICIPALES DE SOPETRAN E.S.P.
201236,AREA DE PREPARACION,FABRIFARMA S.A.
201237,AREA DE LECTURA,FABRIFARMA S.A.
201238,CUARTO DE NEVERAS,FABRIFARMA S.A.
201239,CUARTO DE TEMPERATURA Y HUMEDAD CONTROLADA,FABRIFARMA S.A.
151179,MC033717,Maria Johanna Orozco Orozco
170827,AAX18F,Alejandra Cano Alvarez
901494,WPS726,MERCANTIL ZAFIRO S.A.S.
901595,TAN003,MERCANTIL ZAFIRO S.A.S.
903081,SQI733,MERCANTIL ZAFIRO S.A.S.
903170,SQI718,MERCANTIL ZAFIRO S.A.S.
903209,UQF269,MERCANTIL ZAFIRO S.A.S.
903217,UQF480,MERCANTIL ZAFIRO S.A.S.
903279,TVC873,MERCANTIL ZAFIRO S.A.S.
903295,SQI725,MERCANTIL ZAFIRO S.A.S.
903296,UQE799,MERCANTIL ZAFIRO S.A.S.
903325,SPU817,MERCANTIL ZAFIRO S.A.S.
903417,UQF230,MERCANTIL ZAFIRO S.A.S.
903418,TAN005,MERCANTIL ZAFIRO S.A.S.
903421,UQF065,MERCANTIL ZAFIRO S.A.S.
903422,UQE798,MERCANTIL ZAFIRO S.A.S.
904276,UQF479,MERCANTIL ZAFIRO S.A.S.
904411,WPS728,MERCANTIL ZAFIRO S.A.S.
904412,WPS727,MERCANTIL ZAFIRO S.A.S.
10566,SSW118,John Jairo Daza Ochoa
701389,JXX153,ELECNORTE SAS ESP
152021,TDY852,Willis Alzate Carvajal
701390,WCW579,TRANSPORTES REFRIGERADOS L Y M SAS
903304,SZQ317,DISTRIBUIDORA ALIANZA LIMITADA
903305,ERL627,DISTRIBUIDORA ALIANZA LIMITADA
903307,JUY964,DISTRIBUIDORA ALIANZA LIMITADA
903308,JUY962,DISTRIBUIDORA ALIANZA LIMITADA
903309,USC314,DISTRIBUIDORA ALIANZA LIMITADA
903312,SZZ352,DISTRIBUIDORA ALIANZA LIMITADA
903313,SZQ325,DISTRIBUIDORA ALIANZA LIMITADA
903314,SZZ259,DISTRIBUIDORA ALIANZA LIMITADA
903189,EQX753,VANES DE LA HEROICA SAS
903190,WGN867,VANES DE LA HEROICA SAS
902893,GDW689,John Alexander Vasquez Escalante
901742,WCY114,TRANSPORTES JOMARO S.A.S
170757,LB75B,WILCO REPRESENTACIONES S.A.S.
181263,D6MLGP,WILCO REPRESENTACIONES S.A.S.
901746,JYO489,GRANIPACK S.A.S.
901757,JYO487,GRANIPACK S.A.S.
903129,TDZ946,GRANIPACK S.A.S.
903174,TEQ370,GRANIPACK S.A.S.
903448,WEJ929,GRANIPACK S.A.S.
904401,SNO855,GRANIPACK S.A.S.
904421,SNT890,GRANIPACK S.A.S.
904622,JYN041,GRANIPACK S.A.S.
904623,GDY716,GRANIPACK S.A.S.
904752,TDZ945,GRANIPACK S.A.S.
701354,KSP337,Daniel Mauricio Bello Susa
172072,SNZ227,Edwin Guillermo Gil Restrepo
172277,TQQ66F,Paula Andrea Builes Rendon
170754,JCB 3CX,Juan Carlos Rafael Alzate Angarita
701488,CX130C,Juan Carlos Rafael Alzate Angarita
701646,DX235,Juan Carlos Rafael Alzate Angarita
151883,TOQ108,Luis Fernando Salas Rave
150682,TOC171,Juan Gabriel Mendez Correcha
701749,SQK773,Juan Gabriel Mendez Correcha
160433,SKK505,Juan Diego Taborda Mejia
701212,SPK360,INDUSTRIA COLOMBIANA DE MADERAS INDUCOLMA S.A.S
701213,SPL395,INDUSTRIA COLOMBIANA DE MADERAS INDUCOLMA S.A.S
701214,JOY138,SERCOFUN LTDA FUNERALES LOS OLIVOS
701215,WDL070,SERCOFUN LTDA FUNERALES LOS OLIVOS
701216,HWU754,SERCOFUN LTDA FUNERALES LOS OLIVOS
701217,MUV666,SERCOFUN LTDA FUNERALES LOS OLIVOS
701218,WMV762,SERCOFUN LTDA FUNERALES LOS OLIVOS
701219,DKW514,SERCOFUN LTDA FUNERALES LOS OLIVOS
701220,PEG613,SERCOFUN LTDA FUNERALES LOS OLIVOS
701221,PFE747,SERCOFUN LTDA FUNERALES LOS OLIVOS
701228,UGQ942,SERCOFUN LTDA FUNERALES LOS OLIVOS
701229,PFO316,SERCOFUN LTDA FUNERALES LOS OLIVOS
701230,CPG701,SERCOFUN LTDA FUNERALES LOS OLIVOS
701231,KIQ920,SERCOFUN LTDA FUNERALES LOS OLIVOS
701232,EQK452,SERCOFUN LTDA FUNERALES LOS OLIVOS
701233,HWO845,SERCOFUN LTDA FUNERALES LOS OLIVOS
701234,CWS844,SERCOFUN LTDA FUNERALES LOS OLIVOS
701235,CWU494,SERCOFUN LTDA FUNERALES LOS OLIVOS
701247,IIR666,SERCOFUN LTDA FUNERALES LOS OLIVOS
701248,RCP478,SERCOFUN LTDA FUNERALES LOS OLIVOS
701258,CPO834,SERCOFUN LTDA FUNERALES LOS OLIVOS
701277,GCZ905,SERCOFUN LTDA FUNERALES LOS OLIVOS
701319,HWU748,SERCOFUN LTDA FUNERALES LOS OLIVOS
701458,DKW512,SERCOFUN LTDA FUNERALES LOS OLIVOS
701476,CPH521,SERCOFUN LTDA FUNERALES LOS OLIVOS
701477,CQF586,SERCOFUN LTDA FUNERALES LOS OLIVOS
701480,JPN259,SERCOFUN LTDA FUNERALES LOS OLIVOS
701482,HZR372,SERCOFUN LTDA FUNERALES LOS OLIVOS
701483,GCZ907,SERCOFUN LTDA FUNERALES LOS OLIVOS
701514,ARP055,SERCOFUN LTDA FUNERALES LOS OLIVOS
701533,PEQ640,SERCOFUN LTDA FUNERALES LOS OLIVOS
701586,IIP561,SERCOFUN LTDA FUNERALES LOS OLIVOS
701593,JIM737,SERCOFUN LTDA FUNERALES LOS OLIVOS
151550,UPO042,Fabian Humberto Diaz Hernandez
701588,MC055915,SIEMPRE LIMPIO DEL CARIBE S.A.S E.S.P
701589,MC065786,SIEMPRE LIMPIO DEL CARIBE S.A.S E.S.P
701590,MC086245,SIEMPRE LIMPIO DEL CARIBE S.A.S E.S.P
701591,WGV725,SIEMPRE LIMPIO DEL CARIBE S.A.S E.S.P
701592,WGV726,SIEMPRE LIMPIO DEL CARIBE S.A.S E.S.P
201070,CORDON DE VIDA,CORDON DE VIDA S.A.S.
201071,CORDON DE VIDA 2,CORDON DE VIDA S.A.S.
150515,WLW591,Carlos Enrique Beltran Miranda
151489,SNZ064,DORICOLOR - INDULIT S.A.S
150594,ESP956,Adrian Galeano Muñoz
171252,TGT060,CONSTRUCCIONES Y LOGISTICAS KCH S.A.S
171253,EQX804,CONSTRUCCIONES Y LOGISTICAS KCH S.A.S
500235,SQE935,Ricardo Gallego
701465,EQS954,Jhon Dairo Ramirez Vasquez
701521,EQS955,Jhon Dairo Ramirez Vasquez
701461,TJA976,LILIANA MARIA LARA MONTOYA
701462,SXJ288,LILIANA MARIA LARA MONTOYA
701463,SNL617,LILIANA MARIA LARA MONTOYA
150290,SNQ764,Aristides Alfonso Gallego Nieto
701393,JKV498,TRANSPORTES CAMFRI S.A
701820,XIE539 (S62990),TRANSPORTES CAMFRI S.A
702209,TTR862,TRANSPORTES CAMFRI S.A
702219,XJA000,TRANSPORTES CAMFRI S.A
702231,XVB690,TRANSPORTES CAMFRI S.A
702241,XVW550,TRANSPORTES CAMFRI S.A
901637,SWL265,TRANSPORTES CAMFRI S.A
901661,SXT599,TRANSPORTES CAMFRI S.A
901662,TTX221,TRANSPORTES CAMFRI S.A
901708,XMC974,TRANSPORTES CAMFRI S.A
901875,SSZ142,TRANSPORTES CAMFRI S.A
901876,TTX140 (S69503),TRANSPORTES CAMFRI S.A
901877,WOY649,TRANSPORTES CAMFRI S.A
901911,KPP501,TRANSPORTES CAMFRI S.A
901969,R50903,TRANSPORTES CAMFRI S.A
903128,GQV792,TRANSPORTES CAMFRI S.A
903445,TAO992,TRANSPORTES CAMFRI S.A
903496,GQV914,TRANSPORTES CAMFRI S.A
903520,STA612,TRANSPORTES CAMFRI S.A
903642,WPT562,TRANSPORTES CAMFRI S.A
903711,TRJ932,TRANSPORTES CAMFRI S.A
903766,XVL836,TRANSPORTES CAMFRI S.A
